label,expected_ramp,ok,correct,is_ramp,beatmap_set_id,beatmap_id,artist,title,creator,version,audit_status,ramp_family,segment_count,detected_family,score,reasons_json,best_run_length,best_run_bpm_span,best_run_duration_s,best_run_linear_r2,best_run_p90_gap_s,best_run_jumpiness,parse_seconds,detect_seconds,total_seconds,resolved_beatmap_path,error
non_ramp_guard,False,True,True,False,1044591,2195805,Yuusha Party,Endoro~ru! (TV Size),Finesse4k,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0001425420050509274,1.4249992091208696e-05,0.00015933399845380336,dataset/0/1044591/Yuusha Party - Endoro~ru! (TV Size) (Finesse4k) [Hard].osu,
non_ramp_guard,False,True,True,False,1044881,2184376,cYsmix,Classic Pursuit,FAMoss,Normal,,,2,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00018699999782256782,5.066698940936476e-05,0.00024041699361987412,dataset/0/1044881/cYsmix - Classic Pursuit (FAMoss) [Normal].osu,
non_ramp_guard,False,True,True,False,1045793,2186222,REDALiCE,LEVATEiN feat. Ayumi Nomiya,Syadow-,Asha's NORMAL,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00018341699615120888,1.7958998796530068e-05,0.00020404199312906712,dataset/0/1045793/REDALiCE - LEVATEiN feat. Ayumi Nomiya (Syadow-) [Asha's NORMAL].osu,
non_ramp_guard,False,True,True,False,1046589,2623573,Grimes,We Appreciate Power (feat. HANA),Valedict,Amaranth,,,8,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span""]",2,8.639992188363976e-08,4.444,0.0,4.444,0.0,0.0006765419966541231,0.00034462500480003655,0.0010240419942419976,dataset/0/1046589/Grimes - We Appreciate Power (feat. HANA) (Valedict) [Amaranth].osu,
non_ramp_guard,False,True,True,False,1046607,2190468,Hino Isuka,#be_fortunate,DoNotMess,#light,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015900000289548188,1.529201108496636e-05,0.00017683299665804952,dataset/0/1046607/Hino Isuka - #be_fortunate (DoNotMess) [#light].osu,
non_ramp_guard,False,True,True,False,1047817,2190205,Camellia,Arche,-mint-,drago vs. mint's apeiron,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0010969580034725368,1.76659959834069e-05,0.0011179169960087165,dataset/0/1047817/Camellia - Arche (-mint-) [drago vs. mint's apeiron].osu,
non_ramp_guard,False,True,True,False,1048385,2192089,Feint,We Won't Be Alone (feat. Laura Brehm),-NoName-,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00018199998885393143,1.6416001017205417e-05,0.00020104199938941747,dataset/0/1048385/Feint - We Won't Be Alone (feat. Laura Brehm) (-NoName-) [Normal].osu,
non_ramp_guard,False,True,True,False,1049362,2193279,uma vs. Morimori Atsushi,GLORY:ROAD,Critical_Star,Standard,,,2,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00018345899297855794,5.4042000556364655e-05,0.00024029100313782692,dataset/0/1049362/uma vs. Morimori Atsushi - GLORYROAD (Critical_Star) [Standard].osu,
non_ramp_guard,False,True,True,False,1050651,2616333,YuNi,Beautiful World,Sephira Su,Croco's Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00023804200463928282,1.7749989638105035e-05,0.00025837500288616866,dataset/0/1050651/YuNi - Beautiful World (Sephira Su) [Croco's Hard].osu,
non_ramp_guard,False,True,True,False,1051052,2196636,Chroma,lost found melody,Ciel,Lost [NSV],,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00035349999961908907,1.4250006643123925e-05,0.0003701249952428043,dataset/0/1051052/Chroma - lost found melody (Ciel) [Lost [NSV]].osu,
non_ramp_guard,False,True,True,False,105186,282841,Baauer,Harlem Shake,pimpG,Gezo's Expert 4K,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,8.570800127927214e-05,1.4582998119294643e-05,0.00010287499753758311,dataset/0/105186/Baauer - Harlem Shake (pimpG) [Gezo's Expert 4K].osu,
non_ramp_guard,False,True,True,False,1053596,2524292,Hiroshi Yamaguchi,Fly Me To The Moon (Infinite Climax Mix) (Cut Ver.),Ska,stairway up,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00042625000060070306,1.4707999071106315e-05,0.0004448340041562915,dataset/0/1053596/Hiroshi Yamaguchi - Fly Me To The Moon (Infinite Climax Mix) (Cut Ver.) (Ska) [stairway up].osu,
non_ramp_guard,False,True,True,False,1053596,2203137,Hiroshi Yamaguchi,Fly Me To The Moon (Infinite Climax Mix) (Cut Ver.),Ska,1.1,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0004304999893065542,1.4040997484698892e-05,0.0004468749975785613,dataset/0/1053596/Hiroshi Yamaguchi - Fly Me To The Moon (Infinite Climax Mix) (Cut Ver.) (Ska) [1.1].osu,
non_ramp_guard,False,True,True,False,1055371,2205169,mafumafu,I wanna be a girl,LostCool,ii desuka,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0004210420011077076,1.4292003470472991e-05,0.0004377089935587719,dataset/0/1055371/Mafumafu - I wanna be a girl (LostCool) [ii desuka].osu,
non_ramp_guard,False,True,True,False,1055424,2205280,Camellia,Embracing intelligences,Leniane,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00021958300203550607,1.8499995348975062e-05,0.00024049999774433672,dataset/0/1055424/Camellia - Embracing intelligences (Leniane) [Hard].osu,
non_ramp_guard,False,True,True,False,1055661,2312393,Laur,Vindication,Umo-,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00017374999879393727,1.4000004739500582e-05,0.00019041600171476603,dataset/0/1055661/Laur - Vindication (Umo-) [Normal].osu,
non_ramp_guard,False,True,True,False,1057773,2295136,AAAA + Hino Isuka,Keep smiling.,_Kobii,Be happy.,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0006969999958528206,1.9041995983570814e-05,0.0007199579995358363,dataset/0/1057773/AAAA + Hino Isuka - Keep smiling. (_Kobii) [Be happy.].osu,
non_ramp_guard,False,True,True,False,1058797,2217504,Petit Rabbit's,Daydream cafe (TV Size),Rivals_7,Hyper,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015966698992997408,1.6000005416572094e-05,0.000178625006810762,dataset/0/1058797/Petit Rabbit's - Daydream Cafe (TV Size) (Rivals_7) [Hyper].osu,
non_ramp_guard,False,True,True,False,1058971,2217800,"Minase Inori, Hanazawa Kana, Iguchi Yuka, Hayami Saori","Koko Kara, Koko Kara (TV Size)",LLENN-,Antarctica,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00016599999798927456,1.5709010767750442e-05,0.00018445799651090056,"dataset/0/1058971/Minase Inori, Hanazawa Kana, Iguchi Yuka, Hayami Saori - Koko Kara, Koko Kara (TV Size) (LLENN-) [Antarctica].osu",
non_ramp_guard,False,True,True,False,1060785,2233006,Rabpit,Saika,ATing,LN Expert // Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015545800852123648,1.5124998753890395e-05,0.00017308301175944507,dataset/0/1060785/Rabpit - Saika (ATing) [LN Expert  Hard].osu,
non_ramp_guard,False,True,True,False,1061097,2222808,DIALOGUE+,Hajimete no Kakumei! (TV Size),Syadow-,DH's Advanced,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015212500875350088,1.8457998521625996e-05,0.00017337499593850225,dataset/0/1061097/DIALOGUE+ - Hajimete no Kakumei! (TV Size) (Syadow-) [DH's Advanced].osu,
non_ramp_guard,False,True,True,False,1061110,2227760,Umeboshi Chazuke vs. Morimori Atsushi,Pico*2 Funkoter*,Murumoo,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00028237499645911157,1.6749996575526893e-05,0.00030179100576788187,dataset/0/1061110/Umeboshi Chazuke vs. Morimori Atsushi - Pico2 Funkoter (Murumoo) [Normal].osu,
non_ramp_guard,False,True,True,False,1061174,2634321,Marcioz,"My First Time Dying ($hristal, $hristal Eye)",Parachor,Bringo's Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0016735410026740283,1.4667006325908005e-05,0.0016910830017877743,"dataset/0/1061174/Marcioz - My First Time Dying ($hristal, $hristal Eye) (Parachor) [Bringo's Hard].osu",
non_ramp_guard,False,True,True,False,1062298,2224393,ARM(IOSYS),Marisa wa Taihen na Mono wo Nusunde Ikimashita,notapplicable,Shanghai Doll,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0001984169939532876,1.4499993994832039e-05,0.00021558300068136305,dataset/0/1062298/ARM(IOSYS) - Marisa wa Taihen na Mono wo Nusunde Ikimashita (notapplicable) [Shanghai Doll].osu,
non_ramp_guard,False,True,True,False,1063740,2363101,Camellia,WHAT THE CAT!?,Dubstek,Normal :3,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00024049999774433672,1.416700251866132e-05,0.00025712499336805195,dataset/0/1063740/Camellia - WHAT THE CAT! (Dubstek) [Normal 3].osu,
non_ramp_guard,False,True,True,False,1063841,2990452,ginkiha x t+pazolite x Hommarju,CROSSING DELTA,AlexDunk,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.000265875001787208,1.4000004739500582e-05,0.00028249999741092324,dataset/0/1063841/ginkiha x t+pazolite x Hommarju - CROSSING DELTA (AlexDunk) [Hard].osu,
non_ramp_guard,False,True,True,False,1064967,2229755,Yanagida Ethnica,For You the Bellz Toll,Keiga,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00016416599100921303,1.691699435468763e-05,0.00018370800535194576,dataset/0/1064967/Yanagida Ethnica - For You the Bellz Toll (Keiga) [Normal].osu,
non_ramp_guard,False,True,True,False,1064993,2229808,Minase Inori,Winter Wonder Wander (Cut Ver.),Amiichii,Winter,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015995799913071096,1.4000004739500582e-05,0.0001764579938026145,dataset/0/1064993/Minase Inori - Winter Wonder Wander (Cut Ver.) (Amiichii) [Winter].osu,
non_ramp_guard,False,True,True,False,1065389,2230932,PSYQUI,Stepper,Scotty,advanced,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00017391599249094725,1.3708006008528173e-05,0.0001900830102385953,dataset/0/1065389/PSYQUI - Stepper (Scotty) [advanced].osu,
non_ramp_guard,False,True,True,False,1066763,2237404,Sayuri,Koukai no Uta (TV Size),Onii_ue,LLENN's NM,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00012608400720637292,1.3542012311518192e-05,0.00014204099716152996,dataset/0/1066763/Sayuri - Koukai no Uta (TV Size) (Onii_ue) [LLENN's NM].osu,
non_ramp_guard,False,True,True,False,1067037,2293746,Hanz,Without Boundaries,Dreamwalker,Tails' Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00014204200124368072,1.4000004739500582e-05,0.00015845800226088613,dataset/0/1067037/Hanz - Without Boundaries (Dreamwalker) [Tails' Normal].osu,
non_ramp_guard,False,True,True,False,1067184,2787881,ROSALIA,A Pale,Parachor,Intermediate,,,3,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015720800729468465,7.441699563059956e-05,0.00023437499476131052,dataset/0/1067184/ROSALIA - A Pale (Parachor) [Intermediate].osu,
non_ramp_guard,False,True,True,False,106740,281122,Dormir,Sayonara Trip,Simple_Star,victorica's 4K LV.10,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00014591700164601207,1.6083999071270227e-05,0.00016441699699498713,dataset/0/106740/Dormir - Sayonara Trip (Simple_Star) [victorica's 4K LV.10].osu,
non_ramp_guard,False,True,True,False,1067499,2234957,Ricky Montgomery,This December,Feerum,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00018291700689587742,1.3875003787688911e-05,0.0001992920006159693,dataset/0/1067499/Ricky Montgomery - This December (Feerum) [Hard].osu,
non_ramp_guard,False,True,True,False,1068754,2237442,PHOENIX Project,Youma Yakou,FAMoss,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00038287499046418816,1.3707991456612945e-05,0.0003989999968325719,dataset/0/1068754/PHOENIX Project - Youma Yakou (FAMoss) [Hard].osu,
non_ramp_guard,False,True,True,False,1069336,2238510,Endorfin.,M:routine,_Kobii,Normal,,,2,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0001296250120503828,5.0582995754666626e-05,0.000182625008164905,dataset/0/1069336/Endorfin. - Mroutine (_Kobii) [Normal].osu,
non_ramp_guard,False,True,True,False,1069426,2238671,Billain & Vorso,Transhumanist,Kamuy,inhuman,,,9,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",2,0.0,0.691,0.0,0.691,0.0,0.0005442910041892901,0.0004804170021088794,0.0010274169908370823,dataset/0/1069426/Billain & Vorso - Transhumanist (Kamuy) [inhuman].osu,
non_ramp_guard,False,True,True,False,1071184,2242174,Puru,Filament,Sillyp,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00019220799731556326,1.5792000340297818e-05,0.00021062500309199095,dataset/0/1071184/Puru - Filament (Sillyp) [Hard].osu,
non_ramp_guard,False,True,True,False,1072415,2582879,Camellia,Heart of Android : Even If It's Only By Mechanism,AlexDunk,Machinery Love,,,16,short_or_low_span,0.0,"[""low_bpm_span""]",15,0.0,15.272,0.0,2.1795,0.0,0.0005162089946679771,0.00023600000713486224,0.0007638340030098334,dataset/0/1072415/Camellia - Heart of Android  Even If It's Only By Mechanism (AlexDunk) [Machinery Love].osu,
non_ramp_guard,False,True,True,False,1072682,2245031,Mutsuhiko Izumi vs. DJ TOTTO,Nijiiro Yuenchi,Rivals_7,Standard,,,5,short_or_low_span,61.68977933122638,"[""too_few_points"", ""low_bpm_span""]",5,54.99999999999997,8.697,0.8983206694405695,4.592500000000001,0.5,0.00020562499412335455,0.0003260830126237124,0.0005348749982658774,dataset/0/1072682/Mutsuhiko Izumi vs. DJ TOTTO - Nijiiro Yuenchi (Rivals_7) [Standard].osu,
non_ramp_guard,False,True,True,False,1072867,2245375,Sota Fujimori,"Mother Ship (Camellia's ""KABOOOOOOOM!!"" Remix)",FAMoss,Affect-ion IN // 4K,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0009509999945294112,1.662501017563045e-05,0.0009708750003483146,dataset/0/1072867/Sota Fujimori - Mother Ship (Camellia's KABOOOOOOOM!! Remix) (FAMoss) [Affect-ion IN  4K].osu,
non_ramp_guard,False,True,True,False,1072946,2245532,Mitsuki Kotono,Fuyu ni Saku Hana,Murumoo,Riana's Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0001389579992974177,1.4999997802078724e-05,0.00015662499936297536,dataset/0/1072946/Mitsuki Kotono - Fuyu ni Saku Hana (Murumoo) [Riana's Normal].osu,
non_ramp_guard,False,True,True,False,1075509,2252006,Survive Said The Prophet,MUKANJYO (TV Size),A r M i N,Leni's Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00012783400597982109,1.4999997802078724e-05,0.00014587499026674777,dataset/0/1075509/Survive Said The Prophet - MUKANJYO (TV Size) (A r M i N) [Leni's Hard].osu,
non_ramp_guard,False,True,True,False,1075954,2252150,fourfolium,Hosshii no!,RiP46,Normal!,,,2,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",2,0.0,0.157,0.0,0.157,0.0,0.00011879099474754184,0.00012387499737087637,0.0002454170025885105,dataset/0/1075954/fourfolium - Hosshii no! (RiP46) [Normal!].osu,
non_ramp_guard,False,True,True,False,1076218,2290545,Yamamoto Mineko,Rinne,Muse Dash,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00013329098874237388,2.099999983329326e-05,0.0001568750012665987,dataset/0/1076218/Yamamoto Mineko - Rinne (Muse Dash) [Normal].osu,
non_ramp_guard,False,True,True,False,107796,282336,yoshiki*lisa,Destin Histoire (TV Size),victorica_db,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00012404200970195234,1.4499993994832039e-05,0.0001408749958500266,dataset/0/107796/yoshikilisa - Destin Histoire (TV Size) (victorica_db) [Hard].osu,
non_ramp_guard,False,True,True,False,1079652,4016834,goreshit,najimi breakers,gogozzzx,normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00013720800052396953,1.4749995898455381e-05,0.00015454199456144124,dataset/0/1079652/goreshit - najimi breakers (gogozzzx) [Normal].osu,
non_ramp_guard,False,True,True,False,1079712,2258948,Panda Eyes & Teminite,Highscore,Leniane,Game Over,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0014134170050965622,1.4457997167482972e-05,0.0014304159994935617,dataset/0/1079712/Panda Eyes & Teminite - Highscore (Leniane) [Game Over].osu,
non_ramp_guard,False,True,True,False,1080535,2269264,SOOOO,Happppy song (Cut Ver.),foreskin gaming,G12's normal.,,,2,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00015020799764897674,5.008300649933517e-05,0.00020275000133551657,dataset/0/1080535/SOOOO - Happppy song (foreskin gaming) [G12's normal.].osu,
non_ramp_guard,False,True,True,False,1080799,2261094,Kikuo,Gangu Kyou Sou Kyoku -Shuuen-,Lirai,4K ADVANCED,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00017337499593850225,1.44580117193982e-05,0.00019016599981114268,dataset/0/1080799/Kikuo - Gangu Kyou Sou Kyoku -Shuuen- (Lirai) [4K ADVANCED].osu,
non_ramp_guard,False,True,True,False,1080804,2295718,AiRI,Towa ni Saku Hana,MCPXiaoBai,DH vs. MCP's Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0001380419998895377,1.649999467190355e-05,0.00015691699809394777,dataset/0/1080804/AiRI - Towa ni Saku Hana (MCPXiaoBai) [DH vs. MCP's Normal].osu,
non_ramp_guard,False,True,True,False,1081552,2375830,TUYU,Anoyo-iki no Bus ni Notte Saraba.,deta5859,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00018808299500960857,1.4083008863963187e-05,0.00020479199883993715,dataset/0/1081552/TUYU - Anoyo-iki no Bus ni Notte Saraba. (deta5859) [Normal].osu,
non_ramp_guard,False,True,True,False,1081840,2399028,ave;new feat. Sakura Saori,Cold Voice,Muse Dash,Sya vs. MD's Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0001318340073339641,1.3665994629263878e-05,0.00014791599824093282,dataset/0/1081840/ave;new feat. Sakura Saori - Cold Voice (Muse Dash) [Sya vs. MD's Hard].osu,
non_ramp_guard,False,True,True,False,1082090,2263516,Yuyoyuppe,Hope,LLENN-,FAMoss' Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00014762500359211117,1.3625001884065568e-05,0.00016370801313314587,dataset/0/1082090/Yuyoyuppe - Hope (LLENN-) [FAMoss' Hard].osu,
non_ramp_guard,False,True,True,False,1083536,2286546,Stereo Cube,Destination Moon,-MysticEyes,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00014391700096894056,1.3415992725640535e-05,0.0001598329981788993,dataset/0/1083536/Stereo Cube - Destination Moon (-MysticEyes) [Normal].osu,
non_ramp_guard,False,True,True,False,1084075,2267307,Hitori Bocchi (CV: Morishita Chisaki),"Ne, Issho ni Kaero. (TV Size)",Faputa,Hard,,,3,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",2,0.0,1.956,0.0,1.956,0.0,0.0001401250046910718,0.00014841700613033026,0.0002912909985752776,"dataset/0/1084075/Hitori Bocchi (CV Morishita Chisaki) - Ne, Issho ni Kaero. (TV Size) (Faputa) [Hard].osu",
non_ramp_guard,False,True,True,False,1084285,3328542,daehan,Don't Stop! w/ glance,RuleBlazing,catch nsv,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00019745899771805853,1.8000006093643606e-05,0.0002181250019930303,dataset/0/1084285/Daehan - Don't Stop! w glance (RuleBlazing) [catch nsv].osu,
non_ramp_guard,False,True,True,False,108577,286838,fripSide,eternal reality - TV size -,17VA,justhow's 4K HD,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00013254200166556984,1.4499993994832039e-05,0.00014966700109653175,dataset/0/108577/fripSide - eternal reality - TV size - (17VA) [justhow's 4K HD].osu,
non_ramp_guard,False,True,True,False,1086164,2294264,Fractal Dreamers,Ad Astra,Rhezie,Asha's Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0002136670082109049,1.4000004739500582e-05,0.00023024999245535582,dataset/0/1086164/Fractal Dreamers - Ad Astra (Rhezie) [Asha's Hard].osu,
non_ramp_guard,False,True,True,False,1086533,2272126,Shiggy Jr.,Oyasumi (Cut Ver.),Pairoxd,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,9.229200077243149e-05,1.3958997442387044e-05,0.0001086249976651743,dataset/0/1086533/Shiggy Jr. - Oyasumi (Cut Ver.) (Pairoxd) [Normal].osu,
non_ramp_guard,False,True,True,False,1086666,2296142,Silentroom,NULCTRL EX,-mint-,ANOTHER,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00027537498681340367,1.3749988283962011e-05,0.0002915420045610517,dataset/0/1086666/Silentroom - NULCTRL EX (-mint-) [ANOTHER].osu,
non_ramp_guard,False,True,True,False,1087685,2274501,IOSYS,Cirno no Perfect Sansuu Kyoushitsu (sawawa Shissou Remix),FAMoss,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0003177920007146895,1.3833006960339844e-05,0.00033399999665562063,dataset/0/1087685/IOSYS - Cirno no Perfect Sansuu Kyoushitsu (sawawa Shissou Remix) (FAMoss) [Normal].osu,
non_ramp_guard,False,True,True,False,1088021,2489177,Sasaki Sayaka,"Sakura, Reincarnation",Muse Dash,Paran's Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00014954200014472008,1.6249992768280208e-05,0.00016825000056996942,"dataset/0/1088021/Sasaki Sayaka - Sakura, Reincarnation (Muse Dash) [Paran's Normal].osu",
non_ramp_guard,False,True,True,False,1088347,2356843,sokoninaru,Tenohira de odoru,Shinitagari,Normal,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.00020687500364147127,1.654100196901709e-05,0.00022591699962504208,dataset/0/1088347/sokoninaru - Tenohira de odoru (Shinitagari) [Normal].osu,
non_ramp_guard,False,True,True,False,1088609,2310593,Feryquitous,Cydral,Tailsdk,Hard,,,1,short_or_low_span,0.0,"[""too_few_points"", ""low_bpm_span"", ""too_short_duration""]",1,0.0,0.0,0.0,0.0,0.0,0.0003874159883707762,1.3417011359706521e-05,0.0004031249991385266,dataset/0/1088609/Feryquitous - Cydral (Tailsdk) [Hard].osu,
